ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump,death_dum,COORD_X,COORD_Y,death_proportion
934,0,0,0,0,88.36,10.75,20.19,0,529408.7285038913,181041.16278942168,0.0
935,0,0,0,0,106.82,8.13,37.81,0,529425.3656495579,181049.5180150404,0.0
936,0,0,0,0,107.51,12.95,39.5,0,529422.4001477065,181054.91904103343,0.0
937,3,0,3,0,62.81,62.81,72.01,1,529340.9284040561,181070.78528718115,0.16666666666666666
938,0,0,0,0,68.63,64.28,70.24,0,529346.4941638502,181074.326177748,0.0
939,1,0,1,0,74.06999999999998,58.81,68.98,1,529351.7162598302,181077.480634714,0.05555555555555555
940,1,0,1,0,80.98,11.51,13.65,1,529402.3432644174,181037.4121180699,0.05555555555555555
941,5,1,6,0,74.58,14.28,8.65,1,529397.1355704601,181033.69143709727,0.3333333333333333
942,2,0,2,0,69.0,13.08,7.26,1,529392.2571105418,181030.92337642613,0.1111111111111111
943,3,0,3,0,63.18,15.09,10.54,1,529386.657697378,181028.70350485644,0.16666666666666666
944,2,0,2,0,57.38,18.71,15.41,1,529381.1808397523,181026.2979133044,0.1111111111111111
945,0,0,0,0,52.13,23.07,20.51,0,529376.047635405,181024.2787691528,0.0
946,0,0,0,0,47.19,27.89,25.76,0,529370.9048187275,181022.63707846432,0.0
947,5,0,5,0,43.55,30.07,33.46,1,529379.4949089312,180996.28058249093,0.2777777777777778
948,0,18,18,0,49.44,25.26,29.27,1,529385.1847125805,180998.09688317927,1.0
949,3,0,3,0,54.72,18.53,22.83,1,529389.5208422288,181003.3410114213,0.16666666666666666
950,5,0,5,0,60.06,15.65,20.83,1,529394.7852248674,181004.3107681516,0.2777777777777778
951,1,0,1,0,66.0,13.61,19.46,1,529400.4780525003,181006.00777441065,0.05555555555555555
952,0,0,0,0,69.65,19.4,25.34,0,529405.1437986427,181001.2316196776,0.0
953,0,0,0,0,70.39,24.31,30.25,0,529406.4564526035,180996.489477054,0.0
954,0,0,0,0,83.54,20.4,24.92,0,529417.2556931511,181011.2105605431,0.0
955,6,0,6,0,72.87999999999998,23.16,36.17,1,529409.198771478,180991.1867929924,0.3333333333333333
956,1,1,2,0,76.34,17.66,41.9,1,529412.5485991101,180986.3443666672,0.1111111111111111
957,2,0,2,0,87.90999999999998,24.76,34.25,1,529423.2495285533,181003.62872927496,0.1111111111111111
958,0,0,0,0,90.19,20.75,40.2,0,529426.2016112035,180997.9395591876,0.0
959,0,0,0,0,92.32,16.01,45.19,0,529428.6026429945,180993.22051405383,0.0
960,1,0,1,0,95.64,12.73,50.38,1,529431.9501387617,180989.22854387067,0.05555555555555555
961,4,0,4,0,97.96,9.68,55.28,1,529434.088174435,180984.50280304183,0.2222222222222222
962,0,0,0,0,101.76,9.68,62.19,0,529437.321176864,180978.11782367196,0.0
963,0,0,0,0,98.58,17.6,73.34999999999998,0,529429.9802741865,180959.7942512648,0.0
964,0,0,0,0,96.4,20.23,74.43,0,529426.7168443569,180957.03985745224,0.0
965,0,0,0,0,93.33,14.02,75.36,0,529422.3137153204,180954.25644240083,0.0
966,0,0,0,0,79.09999999999998,13.4,47.6,0,529414.8635341604,180981.1414263165,0.0
967,1,0,1,0,82.4,10.15,52.78,1,529417.5472933261,180976.64688287608,0.05555555555555555
968,2,0,2,0,86.37999999999998,8.87,58.45,1,529420.6559285668,180971.8292907756,0.1111111111111111
969,0,0,0,0,83.65,12.5,58.83,0,529417.4368077337,180970.077966744,0.0
970,1,0,1,0,79.18,20.77,58.25,1,529412.5323597579,180969.06275848052,0.05555555555555555
971,2,0,2,0,75.79,17.72,60.03,1,529408.0924283301,180966.1674553466,0.1111111111111111
972,1,0,1,0,72.23,16.22,61.96,1,529403.2998485825,180963.48575683808,0.05555555555555555
973,1,0,1,0,69.27,16.16,64.52,1,529398.7905111897,180960.5886950513,0.05555555555555555
974,0,0,0,0,66.34,18.13,66.4,0,529394.5332679009,180958.6996645557,0.0
975,0,0,0,0,91.44,9.07,77.92,0,529418.4267039787,180950.29357711933,0.0
976,0,0,0,0,98.42,14.22,85.42,0,529422.9657617946,180943.84306371835,0.0
977,0,0,0,0,103.55,19.15,90.66,0,529426.410072272,180939.47918213127,0.0
978,1,0,1,0,108.37,24.04,96.13,1,529429.1717548694,180934.65275861905,0.05555555555555555
979,1,0,1,0,57.69,5.62,94.11000000000001,1,529360.4834975624,180938.14784184104,0.05555555555555555
980,2,0,2,0,56.25,6.49,89.36,1,529364.3097225488,180941.73320817776,0.1111111111111111
981,0,0,0,0,56.46,9.21,85.81,0,529368.3553246713,180944.02862863263,0.0
982,1,0,1,0,56.86,13.81,81.67,1,529372.8207058528,180946.93267680347,0.05555555555555555
983,1,0,1,0,57.64,17.97,78.2,1,529376.7369456344,180949.4241240559,0.05555555555555555
984,1,0,1,0,60.37,20.28,74.73999999999998,1,529382.5250454685,180951.66425863383,0.05555555555555555
985,0,0,0,0,62.45,24.08,71.31,0,529387.2440506388,180954.37546404047,0.0
986,1,0,1,0,63.45,26.23,69.61,1,529389.445661134,180955.8267050608,0.05555555555555555
987,0,0,0,0,74.65999999999998,4.9,92.86000000000001,0,529383.9934401971,180933.0658910405,0.0
988,0,0,0,0,76.17,10.4,89.90999999999998,0,529388.9686376025,180935.4846501954,0.0
989,0,0,0,0,78.06,15.83,87.31999999999998,0,529393.8842239225,180937.8022402943,0.0
990,0,0,0,0,79.01999999999998,14.74,84.79999999999998,0,529397.303324858,180940.28104630264,0.0
991,1,0,1,0,84.11,12.13,99.66,1,529389.8410762385,180925.64087613625,0.05555555555555555
992,0,0,0,0,88.56999999999998,16.11,103.68,0,529391.811837242,180921.50548080832,0.0
993,2,0,2,0,90.74,19.74,113.94,1,529381.9158963488,180912.0851544984,0.1111111111111111
994,0,0,0,0,94.19,21.53,108.4,0,529394.7946281222,180916.69825745904,0.0
995,0,0,0,0,95.72000000000001,23.9,116.86,0,529385.9817508563,180908.7006881857,0.0
996,0,0,0,0,103.11,31.34,123.53,0,529388.8313605104,180901.79728609405,0.0
997,0,0,0,0,109.29,28.32,128.89,0,529391.6454797933,180896.2881716244,0.0
998,0,0,0,0,118.13,25.46,136.88,0,529395.3333853063,180888.210238154,0.0
999,0,0,0,0,100.92,28.12,114.39,0,529398.0564221863,180910.7022621892,0.0
1000,1,0,1,0,108.19,35.34,120.68,1,529401.9447200779,180904.52290752687,0.05555555555555555
1001,0,0,0,0,113.8,49.61,126.12,0,529404.194497823,180899.19874343483,0.0
1002,1,0,1,0,120.94,55.21,132.28,1,529408.2616315775,180893.3229158189,0.05555555555555555
1003,0,0,0,0,124.78,38.34,136.32,0,529409.3573491238,180889.36455851543,0.0
1004,0,0,0,0,126.09,26.18,143.78,0,529399.3637304676,180881.33690275843,0.0
1005,0,0,0,0,132.98,29.1,149.58,0,529403.301514152,180875.65709050416,0.0
1006,0,0,0,0,150.1,34.51,164.63,0,529412.5607235408,180861.24335668352,0.0
1007,0,0,0,0,157.53,29.6,171.05,0,529417.065432415,180855.2790204409,0.0
1008,0,0,0,0,163.91,26.25,176.67,0,529420.8041447485,180850.0924333708,0.0
1009,0,0,0,0,162.38,38.75,170.07,0,529430.8497940028,180858.52008049705,0.0
1010,0,0,0,0,169.66,37.65,176.51,0,529435.5929543286,180852.96045805165,0.0
1011,0,0,0,0,177.03,37.26,183.51,0,529439.4838748833,180846.68153934996,0.0
1012,0,0,0,0,183.66,30.85,189.28,0,529444.2067629548,180841.9186595006,0.0
1013,0,0,0,0,170.95,23.95,182.98,0,529424.8687975506,180844.3162103751,0.0
1014,0,0,0,0,177.54,24.59,188.55,0,529429.5320663467,180839.4521427276,0.0
1015,0,0,0,0,182.8,25.78,193.27,0,529432.7482924055,180835.2488222223,0.0
1016,0,0,0,0,188.76,26.54,198.32,0,529437.1477848248,180830.9759820815,0.0
1017,0,0,0,0,193.56,22.17,202.93,0,529439.4318702971,180826.7489260006,0.0
1018,0,0,0,0,198.9,17.27,207.89,0,529442.4667545239,180822.341679744,0.0
1019,0,0,0,0,204.19,12.5,212.66,0,529445.8668956577,180818.2427072904,0.0
1020,0,0,0,0,194.22,20.86,198.76,0,529451.3101363605,180834.02740893097,0.0
1021,0,0,0,0,201.4,14.16,205.56,0,529455.4395166186,180828.15320075356,0.0
1022,0,0,0,0,210.25,8.25,218.26,0,529449.473765846,180813.35175071127,0.0
1023,0,0,0,0,212.0,6.82,215.56,0,529461.7502808648,180819.6438360076,0.0
1024,0,0,0,0,210.6,11.76,212.71,0,529464.6963755798,180823.60548321207,0.0
1025,0,0,0,0,210.53,15.54,210.74,0,529469.2658065455,180827.30951557844,0.0
1026,0,0,0,0,210.7,10.72,209.31,0,529473.1072693863,180830.29741215945,0.0
1027,0,0,0,0,211.36,6.01,208.4,0,529477.0831631481,180832.8901106573,0.0
1028,0,0,0,0,232.01,27.12,232.25,0,529479.9470142992,180808.34792059017,0.0
1029,0,0,0,0,231.86,23.45,230.46,0,529484.1461245468,180811.94287537123,0.0
1030,0,0,0,0,231.94,19.14,229.0,0,529488.1664100908,180815.23430841288,0.0
1031,0,0,0,0,231.4,14.29,226.69,0,529492.2830656345,180819.62442155476,0.0
1032,0,0,0,0,231.48,11.59,225.3,0,529495.9304786364,180822.90636102587,0.0
1033,0,0,0,0,232.19,11.24,223.92,0,529501.3546715851,180827.2301408765,0.0
1034,0,0,0,0,233.57,14.98,223.21,0,529507.0375799721,180831.1618933819,0.0
1035,0,0,0,0,212.89,7.49,203.58,0,529491.8795131829,180845.2258566327,0.0
1036,0,0,0,0,203.21,13.9,194.03,0,529485.6562424392,180852.74084940183,0.0
1037,0,0,0,0,197.97,18.94,188.66,0,529482.6809418891,180857.24924540392,0.0
1038,0,0,0,0,194.36,22.21,185.19,0,529480.1888553853,180859.87648036616,0.0
1039,2,0,2,0,190.42,26.32,181.03,1,529478.1685436113,180863.51230019864,0.1111111111111111
1040,0,0,0,0,205.43,9.33,202.62,0,529473.540958618,180837.6830392247,0.0
1041,0,0,0,0,200.43,14.03,198.13,0,529469.7260995401,180840.97417730317,0.0
1042,0,0,0,0,193.94,20.06,191.98,0,529465.5574010087,180845.95046448207,0.0
1043,0,0,0,0,188.62,25.17,186.94,0,529462.1572604778,180850.0494238725,0.0
1044,0,0,0,0,182.77,39.86,181.72,0,529457.8275151035,180854.02504991152,0.0
1045,1,0,1,0,183.99,33.02,175.59,1,529472.4272672182,180866.75435850056,0.05555555555555555
1046,1,0,1,0,175.56,41.41,167.02,1,529467.5191990964,180873.90425056047,0.05555555555555555
1047,4,0,4,0,176.07,45.69,175.12,1,529454.1382259016,180859.71115241235,0.2222222222222222
1048,0,0,0,0,169.35,51.32,168.84,0,529449.8401979648,180864.88347009607,0.0
1049,0,0,0,0,162.76,56.71,163.03,0,529445.0602544656,180869.44557815263,0.0
1050,0,0,0,0,155.17,63.38,156.23,0,529439.8820974646,180874.99411293032,0.0
1051,1,0,1,0,150.69,66.22,142.26,1,529452.1419464299,180894.14144072548,0.05555555555555555
1052,0,0,0,0,145.05,60.91,136.35,0,529449.0271929839,180899.2442412548,0.0
1053,0,0,0,0,145.51,63.2,146.31,0,529435.4851772741,180884.05052461528,0.0
1054,2,0,2,0,139.79,57.66,130.93,1,529445.9872710921,180903.8506671364,0.1111111111111111
1055,1,0,1,0,133.39,50.93,124.28,1,529442.2980278793,180909.53677784908,0.05555555555555555
1056,1,0,1,0,129.29,46.4,119.49,1,529440.5060386957,180913.97567793727,0.05555555555555555
1057,0,0,0,0,124.01,40.93,114.25,0,529437.100887944,180918.27383715488,0.0
1058,0,0,0,0,119.21,35.72,108.86,0,529434.6151951419,180923.09369737632,0.0
1059,0,0,0,0,114.32,30.52,103.64,0,529431.7642624978,180927.60528755185,0.0
1060,0,0,0,0,139.82,63.75,140.7,0,529432.4972571995,180889.0569084736,0.0
1061,0,0,0,0,135.51,59.67,136.8,0,529429.7388874737,180892.37498020445,0.0
1062,0,0,0,0,130.15,54.23,131.47,0,529427.0046203921,180897.18851377448,0.0
1063,1,0,1,0,124.15,48.14,125.52,1,529423.944428474,180902.59168738697,0.05555555555555555
1064,0,0,0,0,118.24,42.4,119.93,0,529420.583674878,180907.58858301345,0.0
1065,1,0,1,0,114.34,38.02,115.58,1,529419.1721671681,180911.73820954855,0.05555555555555555
1066,1,0,1,0,107.5,31.19,108.84,1,529415.5945644432,180917.9254633457,0.05555555555555555
1067,0,0,0,0,100.62,24.34,101.96,0,529412.0740403641,180924.31348566545,0.0
1068,0,0,0,0,94.98,18.39,95.84,0,529409.6251573715,180930.13085872243,0.0
1069,2,0,2,0,90.43,15.5,92.27,1,529406.3722221977,180933.3366922264,0.1111111111111111
1070,2,0,2,0,107.84,16.53,72.23,1,529441.9669354652,180968.9235978896,0.1111111111111111
1071,4,0,4,0,104.77,24.24,80.59999999999998,1,529434.5124695479,180953.98458319888,0.2222222222222222
1072,2,0,2,0,112.19,32.76,89.4,1,529439.609382743,180946.73981665808,0.1111111111111111
1073,2,0,2,0,115.85,37.25,93.94,1,529441.8858151074,180942.81153736968,0.1111111111111111
1074,4,0,4,0,119.76,41.69,98.44,1,529444.4678880731,180939.0903565875,0.2222222222222222
1075,1,0,1,0,124.16,45.86,102.75,1,529447.9021978816,180936.08847925515,0.05555555555555555
1076,0,0,0,0,111.79,21.48,77.51999999999998,0,529445.0613505425,180964.6175282201,0.0
1077,1,0,1,0,115.91,26.7,82.98,1,529448.1608440911,180960.11227665312,0.05555555555555555
1078,0,0,0,0,121.75,33.77,90.17,0,529452.5957640067,180954.4451645966,0.0
1079,0,0,0,0,126.46,28.71,96.1,0,529455.9539852277,180949.54788166995,0.0
1080,0,0,0,0,130.05,26.32,100.5,0,529458.4713867954,180945.92471681524,0.0
1081,0,0,0,0,133.97,24.01,104.93,0,529461.4161753763,180942.61140951017,0.0
1082,0,0,0,0,137.94,23.28,110.02,0,529463.8942748605,180938.0903375857,0.0
1083,0,0,0,0,128.85,37.64,108.03,0,529450.9966362418,180931.78241300065,0.0
1084,1,0,1,0,134.7,36.85,114.34,1,529454.9788286001,180926.80136594805,0.05555555555555555
1085,0,0,0,0,138.96,36.95,118.93,0,529457.8690933493,180923.18769808207,0.0
1086,1,0,1,0,143.52,37.89,123.89,1,529460.8316520905,180919.17724736,0.05555555555555555
1087,1,0,1,0,148.68,39.66,129.48,1,529464.1797545672,180914.67833702912,0.05555555555555555
1088,0,0,0,0,154.4,42.66,135.76,0,529467.7320494289,180909.48703500812,0.0
1089,0,0,0,0,159.09,45.35,140.76,0,529470.7567659477,180905.4781729404,0.0
1090,1,0,1,0,164.96,32.78,147.24,1,529474.1923998459,180899.984933594,0.05555555555555555
1091,1,0,1,0,170.57,32.28,152.84,1,529478.2139459965,180895.90181397845,0.05555555555555555
1092,2,0,2,0,142.58,22.59,115.18,1,529467.289288651,180934.1905634729,0.1111111111111111
1093,0,0,0,0,148.09,25.12,122.13,0,529470.4966293919,180927.894254787,0.0
1094,0,0,0,0,152.69,25.95,126.75,0,529474.1795314924,180924.8987272232,0.0
1095,0,0,0,0,156.48,27.97,130.87,0,529476.8706982315,180921.77827983967,0.0
1096,3,0,3,0,161.24,30.54,135.78,1,529480.5016153149,180918.38280619707,0.16666666666666666
1097,0,0,0,0,165.08,19.81,140.92,0,529482.1275100957,180913.1424352149,0.0
1098,0,0,0,0,168.09,18.97,144.27,0,529484.0628287194,180910.4013603604,0.0
1099,0,0,0,0,184.24,34.69,166.3,0,529488.2811486379,180886.3919630708,0.0
1100,0,0,0,0,197.98,28.37,180.28,0,529497.6901930829,180875.86879578067,0.0
1101,0,0,0,0,203.59,21.78,185.77,0,529501.8905923747,180872.08922017185,0.0
1102,0,0,0,0,202.2,14.85,179.79,0,529508.3570952005,180884.31243342304,0.0
1103,0,0,0,0,209.24,17.91,187.34,0,529512.8644392388,180878.24858864263,0.0
1104,0,0,0,0,213.62,14.25,191.88,0,529515.873981632,180874.83730378468,0.0
1105,0,0,0,0,212.85,15.85,201.71,0,529495.6283555296,180849.40728949744,0.0
1106,0,0,0,0,215.02,20.12,201.98,0,529500.844548654,180852.1312665004,0.0
1107,0,0,0,0,215.61,17.7,201.02,0,529504.3055022815,180855.40846229464,0.0
1108,0,0,0,0,216.49,13.21,200.3,0,529508.0150237536,180858.69199462255,0.0
1109,4,0,4,0,216.44,10.14,198.71,1,529510.8393106486,180862.55091086007,0.2222222222222222
1110,0,0,0,0,233.96,26.96,221.51,0,529512.0115239938,180836.07215143327,0.0
1111,0,0,0,0,233.47,21.5,219.34,0,529515.3748081792,180840.74205674225,0.0
1112,0,0,0,0,234.48,17.12,218.65,0,529519.695614839,180844.43980096345,0.0
1113,0,0,0,0,234.98,13.5,217.6,0,529523.2681584718,180848.21813625167,0.0
1114,0,0,0,0,235.22,10.88,216.32,0,529526.5249045533,180852.1877390656,0.0
1115,0,0,0,0,244.52,14.29,222.26,0,529540.1133337384,180855.44528987855,0.0
1116,0,0,0,0,250.62,9.23,228.51,0,529544.4010975092,180850.8873651657,0.0
1117,0,0,0,0,255.69,7.54,233.92,0,529547.505782262,180846.4254283836,0.0
1118,0,0,0,0,262.29,10.3,240.91,0,529551.5865046683,180840.72696354316,0.0
1119,1,0,1,0,271.05,21.28,254.01,1,529547.8369981315,180821.0795470292,0.05555555555555555
1120,1,0,1,0,250.49,9.65,225.56,1,529549.9214275894,180859.7317994876,0.05555555555555555
1121,0,0,0,0,251.73,12.54,225.41,0,529553.5283804431,180863.35568853517,0.0
1122,0,0,0,0,254.69,14.07,227.51,0,529557.5174423482,180864.34036140857,0.0
1123,0,0,0,0,266.29,8.8,241.3,0,529562.3737191112,180849.83180997905,0.0
1124,0,0,0,0,265.07,6.82,241.45,0,529558.5340008319,180846.07584034925,0.0
1125,0,0,0,0,267.78,14.75,246.67,0,529555.0877067938,180836.14899739015,0.0
1126,1,0,1,0,272.99,19.47,252.03,1,529558.5760612431,180832.0752696173,0.05555555555555555
1127,0,0,0,0,280.38,12.28,259.96,0,529562.764387322,180825.24428752917,0.0
1128,0,0,0,0,297.12,14.41,278.07,0,529571.4445367948,180808.94111028776,0.0
1129,2,0,2,0,300.65,10.3,282.04,1,529572.8059186095,180804.93930760273,0.1111111111111111
1130,0,0,0,0,304.88,4.78,287.0,0,529573.8125732341,180799.41477044352,0.0
1131,0,0,0,0,315.86,8.41,303.94,0,529563.5137193449,180771.14893376836,0.0
1132,0,0,0,0,320.89,4.5,307.37,0,529571.819477896,180772.62208114448,0.0
1133,0,0,0,0,328.04,4.24,315.42,0,529573.611200696,180764.0901761662,0.0
1134,0,0,0,0,336.91,6.95,325.3,0,529575.9985392692,180753.80748358247,0.0
1135,0,0,0,0,344.43,9.23,329.8,0,529591.1395895383,180758.8607334432,0.0
1136,0,0,0,0,348.75,9.67,334.56,0,529592.523497304,180753.97652293535,0.0
1137,0,0,0,0,352.61,11.63,339.1,0,529592.74036812,180748.55799209513,0.0
1138,0,0,0,0,358.75,17.55,345.73,0,529595.0313230872,180742.05707755795,0.0
1139,0,0,0,0,350.5,8.42,341.19,0,529576.3168614528,180735.14674219297,0.0
1140,0,0,0,0,348.08,10.55,339.43,0,529572.3902910639,180734.79435656985,0.0
1141,0,0,0,0,344.05,15.55,336.5,0,529565.9466013974,180734.37780624628,0.0
1142,0,0,0,0,342.52,20.3,335.92,0,529561.5079712877,180732.49868465247,0.0
1143,0,0,0,0,338.74,24.67,332.96,0,529556.3003453012,180732.99664215933,0.0
1144,0,0,0,0,336.14,21.84,331.41,0,529550.8985116638,180731.8498230872,0.0
1145,0,0,0,0,333.8,18.78,330.14,0,529545.6572088697,180730.5809606156,0.0
1146,0,0,0,0,332.43,13.5,322.0,0,529569.0861295054,180753.25283760947,0.0
1147,0,0,0,0,331.05,16.51,328.52,0,529539.9375176805,180729.55219266005,0.0
1148,0,0,0,0,328.18,15.88,326.76,0,529534.2113989537,180728.77554917856,0.0
1149,0,0,0,0,323.87,15.93,323.94,0,529526.3518196475,180728.3229643302,0.0
1150,0,0,0,0,319.66,19.79,321.52,0,529517.4857203619,180727.21403844608,0.0
1151,0,0,0,0,318.0,25.43,320.86,0,529512.8704742579,180726.08730482147,0.0
1152,0,0,0,0,315.75,23.74,319.6,0,529508.0031855524,180725.5848574669,0.0
1153,0,0,0,0,441.34,11.0,434.15,0,529621.6791308977,180653.93337879088,0.0
1154,0,0,0,0,440.79,10.94,434.78,0,529615.6496397147,180649.61696349445,0.0
1155,0,0,0,0,438.5,11.19,433.11,0,529611.2574657237,180649.0003951488,0.0
1156,0,0,0,0,437.88,14.13,433.16,0,529607.6118162876,180646.88917557496,0.0
1157,0,0,0,0,407.78,9.55,401.32,0,529598.6997005724,180678.4494407142,0.0
1158,0,0,0,0,408.87,9.6,401.76,0,529602.2795266389,180680.05441262064,0.0
1159,0,0,0,0,410.92,5.46,403.29,0,529605.8128343808,180680.39679153,0.0
1160,0,0,0,0,416.75,6.17,406.78,0,529619.7051548461,180685.03985296388,0.0
1161,0,0,0,0,417.48,10.95,406.46,0,529624.8035304258,180688.8279645744,0.0
1162,0,0,0,0,402.97,12.18,395.2,0,529601.6997891652,180687.3558042934,0.0
1163,0,0,0,0,396.12,18.84,388.11,0,529598.7008602154,180693.838664324,0.0
1164,0,0,0,0,391.52,23.46,383.4,0,529596.3922931773,180697.9424509121,0.0
1165,0,0,0,0,386.64,32.22,378.31,0,529594.3823005515,180702.6845560228,0.0
1166,0,0,0,0,381.16,37.33,372.46,0,529592.5825792479,180708.4411506267,0.0
1167,0,0,0,0,361.17,19.85,352.79,0,529579.2934022233,180723.3653811147,0.0
1168,0,0,0,0,358.6,20.54,350.92,0,529575.0521822227,180723.0049718852,0.0
1169,1,0,1,0,354.94,21.16,347.91,1,529570.3887383491,180723.76907064265,0.05555555555555555
1170,0,0,0,0,352.72,24.56,346.61,0,529565.5407318587,180722.51021418328,0.0
1171,0,0,0,0,365.74,21.42,356.46,0,529585.5236231561,180722.89351868856,0.0
1172,0,0,0,0,361.75,16.6,351.99,0,529584.926316458,180727.7977860028,0.0
1173,0,0,0,0,357.55,12.19,347.6,0,529583.0142883501,180731.78554705484,0.0
1174,0,0,0,0,411.82,24.42,385.8,0,529679.353831164,180762.75057184795,0.0
1175,0,0,0,0,407.03,19.33,380.71,0,529676.5636191873,180767.22045794327,0.0
1176,0,0,0,0,402.64,14.74,375.94,0,529674.3208115478,180771.83045284,0.0
1177,0,0,0,0,397.62,10.32,370.4,0,529672.0490618495,180777.5749794538,0.0
1178,0,0,0,0,387.97,10.67,363.9,0,529654.1857363735,180768.1632426,0.0
1179,0,0,0,0,381.27,6.79,356.82,0,529650.2525145896,180774.24381720508,0.0
1180,0,0,0,0,375.54,7.88,350.5,0,529647.6500782685,180780.6106230409,0.0
1181,0,0,0,0,390.38,7.32,362.67,0,529667.7818910824,180784.40386712368,0.0
1182,1,0,1,0,386.03,10.94,357.72,1,529666.1426426289,180790.03839185048,0.05555555555555555
1183,0,0,0,0,348.59,7.36,316.41,0,529645.9079583929,180830.3918828636,0.0
1184,0,0,0,0,353.06,12.54,319.53,0,529653.0416345857,180834.61037226688,0.0
1185,0,0,0,0,339.03,16.69,302.77,0,529647.1622757689,180855.27365996287,0.0
1186,0,0,0,0,335.12,8.39,306.59,0,529625.4426151979,180821.16614889272,0.0
1187,0,0,0,0,326.31,2.85,296.71,0,529620.9410642976,180831.01647821628,0.0
1188,0,0,0,0,322.59,7.75,292.39,0,529619.3243846425,180835.7686043868,0.0
1189,1,0,1,0,311.2,4.95,279.8,1,529612.5754184539,180847.32759719767,0.05555555555555555
1190,0,0,0,0,307.32,10.08,275.09,0,529611.0935637617,180852.966150838,0.0
1191,0,0,0,0,290.17,13.47,255.07,0,529602.0552226084,180874.05348693367,0.0
1192,0,0,0,0,284.31,8.68,247.68,0,529599.6149294348,180883.32569110667,0.0
1193,0,0,0,0,281.15,9.78,243.62,0,529598.3000557082,180888.5900829108,0.0
1194,0,0,0,0,292.49,6.01,251.56,0,529613.9445555732,180898.57575628883,0.0
1195,0,0,0,0,285.1,14.4,243.26,0,529608.4880512387,180905.7527790948,0.0
1196,0,0,0,0,280.4,12.16,241.28,0,529600.1651382294,180895.70153769257,0.0
1197,0,0,0,0,273.33,21.28,233.09,0,529595.4004952043,180903.52692151823,0.0
1198,0,0,0,0,270.67,22.06,231.18,0,529591.9091296368,180901.54578009687,0.0
1199,0,0,0,0,278.0,12.89,240.51,0,529595.4330240216,180889.9045253719,0.0
1200,0,0,0,0,269.16,22.21,230.61,0,529589.1578208806,180898.32210154785,0.0
1201,0,0,0,0,267.19,21.93,229.77,0,529585.7082338105,180894.70219735225,0.0
1202,0,0,0,0,265.0,20.34,228.7,0,529582.0162409436,180891.32839708473,0.0
1203,1,0,1,0,262.34,17.67,226.84,1,529578.4397762778,180889.5973776896,0.05555555555555555
1204,0,0,0,0,262.13,12.75,227.94,0,529576.123521608,180884.74496661543,0.0
1205,0,0,0,0,260.41,8.39,227.27,0,529572.8938195597,180881.7613828044,0.0
1206,0,0,0,0,260.19,5.97,227.79,0,529571.46359998,180879.20210075847,0.0
1207,0,0,0,0,268.9,13.41,238.2,0,529575.7579684724,180868.21118179528,0.0
1208,0,0,0,0,269.58,13.65,237.66,0,529578.5654629221,180872.31927108337,0.0
1209,0,0,0,0,270.51,15.6,237.46,0,529581.382594864,180876.04918498683,0.0
1210,1,0,1,0,272.92,19.39,238.89,1,529585.1757567428,180878.5425770144,0.05555555555555555
1211,0,0,0,0,274.02,19.78,238.73,0,529588.2914397465,180882.91081221783,0.0
1212,0,0,0,0,275.54,16.67,239.35,0,529591.1310585901,180885.75831870307,0.0
1213,0,0,0,0,237.55,14.36,215.07,0,529535.2556940431,180860.74553875384,0.0
1214,0,0,0,0,238.17,20.6,214.11,0,529538.6892753018,180864.99570266675,0.0
1215,0,0,0,0,238.91,21.66,213.32,0,529542.0474058888,180869.1178051124,0.0
1216,0,0,0,0,239.2,23.21,212.63,0,529544.0218216648,180871.9432309884,0.0
1217,0,0,0,0,240.5,25.27,212.6,0,529547.39922242,180875.30898302607,0.0
1218,0,0,0,0,242.05,15.36,213.08,0,529550.48448083,180877.784304178,0.0
1219,1,0,1,0,242.79,13.45,212.78,1,529552.8489634854,180880.74581777985,0.05555555555555555
1220,0,0,0,0,244.52,11.62,213.23,0,529556.38688114,180883.98952711865,0.0
1221,0,0,0,0,249.57,6.54,218.95,0,529559.5076260746,180878.8973025232,0.0
1222,0,0,0,0,253.09,4.1,222.74,0,529561.9444837167,180875.93204144697,0.0
1223,0,0,0,0,258.6,6.51,228.85,0,529565.461741671,180870.72378736947,0.0
1224,0,0,0,0,260.88,8.68,231.36,0,529566.9322158444,180868.61687881427,0.0
1225,0,0,0,0,218.91,14.83,195.34,0,529522.9767598056,180876.20020908304,0.0
1226,0,0,0,0,219.95,18.23,195.1,0,529525.8950754119,180879.04968301932,0.0
1227,0,0,0,0,221.76,18.37,196.17,0,529528.5469483668,180880.00025459315,0.0
1228,0,0,0,0,224.01,18.55,195.4,0,529535.1283737335,180887.35802589485,0.0
1229,0,0,0,0,226.41,21.46,196.46,0,529539.1543076618,180889.98345674796,0.0
1230,0,0,0,0,227.53,23.9,196.17,0,529542.2074294107,180893.71936325828,0.0
1231,1,0,1,0,231.18,18.25,197.91,1,529548.0425795445,180897.76560309285,0.05555555555555555
1232,0,0,0,0,233.73,13.23,198.95,0,529552.3645000649,180901.41351171857,0.0
1233,0,0,0,0,236.12,9.18,199.72,0,529556.6689708048,180905.74570348984,0.0
1234,0,0,0,0,238.27,7.45,200.94,0,529559.8160154135,180907.99422128333,0.0
1235,0,0,0,0,253.38,8.79,220.13,0,529567.0721861336,180885.92567238113,0.0
